KACY,KBHB,KBGR,KPWM,KBOS,KPVD,KMHT,KMPV,KCEF,KHVN,KALB,KNYC,KPHL,KDOV,KAVP,KART,KSYR,KDMH,KOFP,KILM,KRDU,KBUF,KCHS,KAGC,KROA,KMIA,KCLT,KCUB,KSVN,KBKL,KCRW,KNIP,KEYW,KTPA,KOSU,KDET,KTYS,KANJ,KATL,KLUK,KGRR,KSDF,KEYE,KMXF,KBNA,KBHM,KMDW,KMKE,KBFM,KSPI,KMEM,KNEW,KHKS,KCPS,KDBQ,KDLH,KHOT,KMSP,KSGF,KDSM,KBAD,KMKC,KLNK,KFSD,KDAL,KFAR,KAAO,KTIK,KSKF,KPIR,KLBF,KBIS,KGCK,KAMA,KCNM,KTAD,KCYS,KBJC,KSAF,KELP,KGJT,KLND,KHVR,KOLS,KPVU,KFLG,KSLC,KIDA,KHLN,KPHX,KMLF,KSGU,KSMN,KEED,KVGT,KBOI,KP68,KSAN,KGEG,KBKE,KCQT,KFAT,KRNO,KSAC,KLMT,KBFI,KSFO,KVUO,KEUG,KHQM,PAMR,PHNL,KLWS,year,month,day,DayOfWeek,DayOfYear,Quarter
30.5555555555556,25.5555555555556,30.0,31.1111111111111,32.7777777777778,31.1111111111111,31.6666666666667,27.2222222222222,31.6666666666667,30.0,28.3333333333333,32.2222222222222,31.6666666666667,30.0,31.1111111111111,24.4444444444444,26.6666666666667,32.2222222222222,31.6666666666667,31.1111111111111,30.0,25.5555555555556,32.2222222222222,30.0,29.4444444444444,32.7777777777778,30.5555555555556,33.8888888888889,31.1111111111111,23.8888888888889,31.1111111111111,32.2222222222222,32.2222222222222,34.4444444444444,30.5555555555556,27.7777777777778,31.1111111111111,17.7777777777778,31.1111111111111,32.7777777777778,25.5555555555556,34.4444444444444,30.5555555555556,32.2222222222222,33.3333333333333,33.3333333333333,27.2222222222222,22.7777777777778,32.7777777777778,30.0,34.4444444444444,32.7777777777778,33.8888888888889,33.8888888888889,24.4444444444444,22.2222222222222,33.8888888888889,25.5555555555556,36.6666666666667,24.4444444444444,34.4444444444444,31.1111111111111,25.0,23.8888888888889,33.8888888888889,23.8888888888889,32.7777777777778,34.4444444444444,36.1111111111111,25.5555555555556,24.4444444444444,25.5555555555556,30.0,33.8888888888889,31.1111111111111,27.7777777777778,21.1111111111111,25.0,25.0,31.1111111111111,21.6666666666667,16.6666666666667,32.2222222222222,31.1111111111111,21.6666666666667,21.6666666666667,24.4444444444444,27.2222222222222,29.4444444444444,39.4444444444444,26.1111111111111,35.5555555555556,26.6666666666667,40.5555555555556,35.5555555555556,31.6666666666667,26.6666666666667,28.8888888888889,31.6666666666667,31.6666666666667,32.7777777777778,36.6666666666667,32.2222222222222,35.0,32.2222222222222,31.1111111111111,23.3333333333333,32.2222222222222,35.0,19.4444444444444,17.2222222222222,31.6666666666667,34.4444444444444,2014.0,8.0,27.0,2.0,239.0,3.0
27.7777777777778,23.8888888888889,25.0,25.5555555555556,27.7777777777778,27.7777777777778,26.1111111111111,19.4444444444444,26.1111111111111,27.7777777777778,25.0,27.7777777777778,27.2222222222222,27.2222222222222,23.8888888888889,22.7777777777778,22.2222222222222,28.3333333333333,32.2222222222222,33.3333333333333,33.3333333333333,22.2222222222222,33.3333333333333,22.7777777777778,31.6666666666667,33.3333333333333,33.3333333333333,36.1111111111111,31.6666666666667,21.1111111111111,28.8888888888889,35.0,31.6666666666667,35.0,25.5555555555556,23.8888888888889,32.7777777777778,20.5555555555556,32.7777777777778,28.8888888888889,23.3333333333333,33.3333333333333,28.3333333333333,33.3333333333333,34.4444444444444,33.8888888888889,25.0,21.6666666666667,32.7777777777778,31.1111111111111,35.0,33.8888888888889,35.0,32.7777777777778,21.6666666666667,22.2222222222222,32.7777777777778,22.2222222222222,34.4444444444444,27.2222222222222,35.5555555555556,35.0,27.7777777777778,23.3333333333333,35.5555555555556,22.7777777777778,35.5555555555556,34.4444444444444,36.1111111111111,23.8888888888889,27.7777777777778,24.4444444444444,28.3333333333333,33.8888888888889,36.6666666666667,25.0,20.5555555555556,20.0,25.5555555555556,34.4444444444444,25.0,27.2222222222222,29.4444444444444,32.2222222222222,25.5555555555556,24.4444444444444,29.4444444444444,29.4444444444444,31.6666666666667,41.1111111111111,30.0,36.6666666666667,27.7777777777778,42.7777777777778,37.7777777777778,32.7777777777778,30.5555555555556,29.4444444444444,28.3333333333333,31.1111111111111,32.7777777777778,38.8888888888889,35.0,36.1111111111111,30.5555555555556,25.0,23.3333333333333,28.3333333333333,32.2222222222222,20.0,15.0,31.6666666666667,32.2222222222222,2014.0,8.0,28.0,3.0,240.0,3.0
24.4444444444444,21.6666666666667,22.7777777777778,21.1111111111111,21.6666666666667,25.0,23.8888888888889,22.7777777777778,25.5555555555556,25.5555555555556,25.0,26.6666666666667,27.2222222222222,25.5555555555556,24.4444444444444,22.7777777777778,24.4444444444444,25.5555555555556,28.8888888888889,32.2222222222222,27.7777777777778,25.0,33.3333333333333,26.1111111111111,25.5555555555556,33.3333333333333,31.1111111111111,35.5555555555556,32.2222222222222,26.1111111111111,31.6666666666667,35.0,33.3333333333333,33.3333333333333,28.8888888888889,25.5555555555556,32.7777777777778,17.7777777777778,33.3333333333333,32.2222222222222,23.8888888888889,33.8888888888889,30.5555555555556,34.4444444444444,34.4444444444444,33.8888888888889,31.1111111111111,27.7777777777778,32.7777777777778,31.6666666666667,35.0,31.1111111111111,33.8888888888889,32.7777777777778,29.4444444444444,18.3333333333333,32.2222222222222,26.6666666666667,31.6666666666667,29.4444444444444,35.0,30.0,23.8888888888889,24.4444444444444,33.8888888888889,25.0,30.0,29.4444444444444,36.6666666666667,27.7777777777778,30.5555555555556,23.8888888888889,29.4444444444444,33.3333333333333,35.5555555555556,29.4444444444444,24.4444444444444,26.6666666666667,26.6666666666667,34.4444444444444,28.3333333333333,28.8888888888889,26.6666666666667,32.7777777777778,30.0,26.6666666666667,31.6666666666667,30.0,28.3333333333333,42.2222222222222,32.7777777777778,36.6666666666667,26.6666666666667,43.8888888888889,38.8888888888889,32.7777777777778,32.2222222222222,26.1111111111111,27.7777777777778,30.5555555555556,32.2222222222222,38.3333333333333,32.7777777777778,32.7777777777778,29.4444444444444,23.8888888888889,21.6666666666667,25.0,27.7777777777778,20.0,17.2222222222222,32.2222222222222,32.7777777777778,2014.0,8.0,29.0,4.0,241.0,3.0
25.5555555555556,20.0,22.7777777777778,21.1111111111111,26.1111111111111,23.3333333333333,25.5555555555556,25.0,26.1111111111111,26.1111111111111,26.6666666666667,26.6666666666667,27.2222222222222,26.6666666666667,23.8888888888889,28.3333333333333,28.8888888888889,27.7777777777778,31.1111111111111,30.5555555555556,31.6666666666667,31.1111111111111,33.3333333333333,31.1111111111111,30.5555555555556,33.3333333333333,32.2222222222222,35.0,32.7777777777778,32.2222222222222,32.7777777777778,35.5555555555556,32.7777777777778,35.0,31.6666666666667,31.1111111111111,31.6666666666667,25.0,31.1111111111111,31.6666666666667,28.3333333333333,30.5555555555556,26.1111111111111,35.0,29.4444444444444,32.2222222222222,30.0,26.1111111111111,32.7777777777778,30.0,27.2222222222222,30.5555555555556,28.8888888888889,30.5555555555556,26.1111111111111,20.0,31.1111111111111,25.0,32.7777777777778,28.8888888888889,28.8888888888889,31.6666666666667,30.5555555555556,22.7777777777778,33.8888888888889,22.7777777777778,30.0,35.0,36.1111111111111,26.6666666666667,29.4444444444444,24.4444444444444,32.2222222222222,34.4444444444444,36.6666666666667,31.6666666666667,28.3333333333333,30.0,30.0,36.1111111111111,28.3333333333333,29.4444444444444,25.5555555555556,35.0,27.7777777777778,26.1111111111111,29.4444444444444,23.3333333333333,23.3333333333333,43.8888888888889,32.7777777777778,36.6666666666667,20.0,45.0,40.5555555555556,27.2222222222222,30.5555555555556,26.1111111111111,23.3333333333333,23.8888888888889,31.6666666666667,38.3333333333333,31.6666666666667,35.5555555555556,22.7777777777778,20.0,26.6666666666667,23.8888888888889,24.4444444444444,20.0,16.6666666666667,31.6666666666667,27.2222222222222,2014.0,8.0,30.0,5.0,242.0,3.0
31.6666666666667,22.7777777777778,26.6666666666667,29.4444444444444,29.4444444444444,29.4444444444444,28.8888888888889,23.3333333333333,27.2222222222222,30.0,26.1111111111111,32.2222222222222,33.8888888888889,33.3333333333333,27.7777777777778,25.5555555555556,26.6666666666667,34.4444444444444,33.8888888888889,31.1111111111111,32.7777777777778,23.8888888888889,33.8888888888889,23.8888888888889,32.2222222222222,33.3333333333333,32.7777777777778,35.5555555555556,33.3333333333333,26.6666666666667,26.6666666666667,35.5555555555556,32.2222222222222,34.4444444444444,26.6666666666667,30.0,28.3333333333333,22.2222222222222,31.6666666666667,27.7777777777778,28.8888888888889,26.1111111111111,27.7777777777778,35.0,28.8888888888889,32.7777777777778,30.5555555555556,25.5555555555556,32.7777777777778,30.5555555555556,31.1111111111111,33.3333333333333,30.5555555555556,32.2222222222222,28.8888888888889,20.5555555555556,30.5555555555556,29.4444444444444,33.8888888888889,31.6666666666667,32.2222222222222,35.0,33.3333333333333,27.7777777777778,35.0,23.8888888888889,33.8888888888889,36.1111111111111,36.6666666666667,21.6666666666667,23.8888888888889,25.5555555555556,37.7777777777778,40.0,40.5555555555556,34.4444444444444,21.6666666666667,23.8888888888889,31.6666666666667,37.7777777777778,30.5555555555556,20.5555555555556,24.4444444444444,33.8888888888889,23.8888888888889,26.1111111111111,24.4444444444444,20.5555555555556,21.6666666666667,42.7777777777778,28.8888888888889,36.6666666666667,20.5555555555556,42.7777777777778,38.8888888888889,23.3333333333333,27.2222222222222,25.0,21.6666666666667,20.0,30.5555555555556,36.1111111111111,32.7777777777778,35.0,25.0,22.7777777777778,23.8888888888889,24.4444444444444,26.1111111111111,20.0,16.6666666666667,30.5555555555556,25.5555555555556,2014.0,8.0,31.0,6.0,243.0,3.0
31.6666666666667,26.6666666666667,28.8888888888889,28.3333333333333,29.4444444444444,31.6666666666667,31.1111111111111,27.7777777777778,31.1111111111111,30.5555555555556,31.1111111111111,31.1111111111111,31.6666666666667,32.2222222222222,30.5555555555556,28.8888888888889,30.5555555555556,32.7777777777778,33.8888888888889,32.7777777777778,33.8888888888889,28.3333333333333,35.0,27.7777777777778,32.2222222222222,32.7777777777778,33.8888888888889,36.6666666666667,32.7777777777778,30.5555555555556,30.5555555555556,36.1111111111111,32.2222222222222,33.8888888888889,28.8888888888889,30.5555555555556,31.6666666666667,22.2222222222222,32.2222222222222,30.5555555555556,27.2222222222222,31.6666666666667,27.7777777777778,35.0,32.7777777777778,33.8888888888889,29.4444444444444,27.7777777777778,32.7777777777778,28.8888888888889,32.7777777777778,33.3333333333333,33.8888888888889,30.0,26.1111111111111,22.7777777777778,32.7777777777778,25.5555555555556,30.0,27.2222222222222,34.4444444444444,27.7777777777778,26.6666666666667,25.5555555555556,35.5555555555556,25.5555555555556,36.1111111111111,36.1111111111111,37.2222222222222,26.6666666666667,25.0,23.8888888888889,28.8888888888889,35.0,40.5555555555556,33.8888888888889,24.4444444444444,25.5555555555556,31.6666666666667,37.2222222222222,29.4444444444444,23.8888888888889,23.8888888888889,33.8888888888889,25.5555555555556,26.6666666666667,26.6666666666667,23.3333333333333,22.2222222222222,42.2222222222222,31.1111111111111,36.6666666666667,21.6666666666667,42.7777777777778,38.8888888888889,25.0,30.0,23.8888888888889,22.7777777777778,23.3333333333333,29.4444444444444,37.2222222222222,32.2222222222222,38.3333333333333,27.7777777777778,25.0,28.3333333333333,26.6666666666667,29.4444444444444,20.0,16.1111111111111,30.5555555555556,26.1111111111111,2014.0,9.0,1.0,0.0,244.0,3.0
33.3333333333333,20.5555555555556,25.0,26.1111111111111,33.8888888888889,32.7777777777778,31.1111111111111,28.8888888888889,32.2222222222222,31.6666666666667,30.5555555555556,33.3333333333333,33.8888888888889,33.8888888888889,31.6666666666667,27.7777777777778,30.5555555555556,34.4444444444444,36.6666666666667,33.3333333333333,35.5555555555556,24.4444444444444,34.4444444444444,27.7777777777778,33.3333333333333,32.7777777777778,34.4444444444444,35.5555555555556,33.3333333333333,26.1111111111111,30.5555555555556,35.0,31.6666666666667,33.3333333333333,26.6666666666667,27.7777777777778,31.6666666666667,22.7777777777778,32.2222222222222,27.2222222222222,26.6666666666667,31.6666666666667,26.1111111111111,35.5555555555556,33.3333333333333,33.8888888888889,29.4444444444444,26.6666666666667,32.7777777777778,28.8888888888889,31.6666666666667,33.8888888888889,32.2222222222222,28.8888888888889,25.0,24.4444444444444,31.6666666666667,25.5555555555556,27.7777777777778,27.2222222222222,31.6666666666667,28.8888888888889,28.3333333333333,24.4444444444444,36.1111111111111,26.6666666666667,27.2222222222222,31.6666666666667,37.2222222222222,28.8888888888889,28.3333333333333,26.6666666666667,28.3333333333333,35.5555555555556,40.5555555555556,32.7777777777778,28.3333333333333,30.0,31.6666666666667,37.7777777777778,31.6666666666667,28.3333333333333,25.0,35.5555555555556,31.6666666666667,26.6666666666667,31.6666666666667,27.2222222222222,26.6666666666667,42.7777777777778,33.8888888888889,36.6666666666667,25.5555555555556,42.7777777777778,40.5555555555556,31.6666666666667,33.3333333333333,25.5555555555556,23.8888888888889,29.4444444444444,28.8888888888889,40.0,35.0,31.6666666666667,30.0,21.1111111111111,23.3333333333333,23.8888888888889,27.7777777777778,18.3333333333333,18.8888888888889,33.3333333333333,30.0,2014.0,9.0,2.0,1.0,245.0,3.0
28.8888888888889,27.7777777777778,27.7777777777778,27.7777777777778,29.4444444444444,29.4444444444444,27.7777777777778,23.3333333333333,27.7777777777778,28.8888888888889,27.2222222222222,30.0,29.4444444444444,28.3333333333333,27.7777777777778,24.4444444444444,26.6666666666667,29.4444444444444,31.6666666666667,32.7777777777778,33.8888888888889,26.1111111111111,33.3333333333333,27.2222222222222,28.8888888888889,31.1111111111111,33.8888888888889,34.4444444444444,31.6666666666667,26.1111111111111,28.8888888888889,33.8888888888889,31.1111111111111,33.8888888888889,28.8888888888889,27.7777777777778,29.4444444444444,25.5555555555556,33.3333333333333,28.8888888888889,27.7777777777778,32.2222222222222,28.8888888888889,33.8888888888889,32.2222222222222,32.7777777777778,29.4444444444444,27.2222222222222,32.7777777777778,29.4444444444444,32.7777777777778,32.7777777777778,32.7777777777778,31.1111111111111,27.2222222222222,24.4444444444444,32.7777777777778,26.6666666666667,32.7777777777778,30.0,32.7777777777778,31.1111111111111,31.6666666666667,27.7777777777778,36.1111111111111,26.1111111111111,25.5555555555556,36.1111111111111,35.0,33.3333333333333,31.6666666666667,28.8888888888889,37.7777777777778,35.0,36.6666666666667,36.1111111111111,32.2222222222222,33.8888888888889,32.2222222222222,37.2222222222222,32.7777777777778,30.5555555555556,17.7777777777778,32.7777777777778,30.5555555555556,26.1111111111111,30.5555555555556,23.3333333333333,20.0,42.2222222222222,32.7777777777778,35.5555555555556,20.5555555555556,42.7777777777778,40.0,21.6666666666667,30.5555555555556,25.5555555555556,17.2222222222222,19.4444444444444,28.3333333333333,36.1111111111111,31.6666666666667,35.5555555555556,24.4444444444444,22.2222222222222,24.4444444444444,22.7777777777778,24.4444444444444,17.7777777777778,17.7777777777778,32.2222222222222,22.7777777777778,2014.0,9.0,3.0,2.0,246.0,3.0
28.8888888888889,25.5555555555556,27.7777777777778,25.5555555555556,28.3333333333333,30.5555555555556,28.8888888888889,26.1111111111111,29.4444444444444,28.8888888888889,29.4444444444444,30.5555555555556,30.5555555555556,28.3333333333333,29.4444444444444,28.8888888888889,30.0,30.0,31.6666666666667,31.6666666666667,32.2222222222222,28.8888888888889,33.3333333333333,30.0,27.7777777777778,30.5555555555556,29.4444444444444,34.4444444444444,31.6666666666667,31.1111111111111,31.1111111111111,32.7777777777778,31.6666666666667,30.5555555555556,30.5555555555556,31.1111111111111,30.0,22.2222222222222,27.7777777777778,31.6666666666667,28.8888888888889,33.3333333333333,31.1111111111111,31.1111111111111,32.2222222222222,31.1111111111111,30.5555555555556,29.4444444444444,32.2222222222222,33.8888888888889,35.0,32.2222222222222,33.8888888888889,33.8888888888889,30.0,24.4444444444444,35.0,30.0,33.3333333333333,33.8888888888889,35.0,35.0,33.8888888888889,25.5555555555556,36.1111111111111,25.0,26.6666666666667,36.1111111111111,31.6666666666667,26.1111111111111,25.5555555555556,20.5555555555556,36.1111111111111,32.7777777777778,33.8888888888889,35.0,20.0,25.0,30.5555555555556,33.8888888888889,26.1111111111111,20.0,21.1111111111111,32.2222222222222,23.8888888888889,19.4444444444444,24.4444444444444,21.6666666666667,20.0,41.6666666666667,28.8888888888889,33.8888888888889,18.8888888888889,42.2222222222222,38.8888888888889,24.4444444444444,26.6666666666667,25.5555555555556,21.6666666666667,22.7777777777778,26.6666666666667,36.6666666666667,28.8888888888889,35.5555555555556,26.6666666666667,22.7777777777778,24.4444444444444,29.4444444444444,30.5555555555556,23.8888888888889,10.5555555555556,32.2222222222222,26.6666666666667,2014.0,9.0,4.0,3.0,247.0,3.0
30.0,26.6666666666667,29.4444444444444,28.3333333333333,32.7777777777778,31.6666666666667,31.6666666666667,28.8888888888889,31.1111111111111,30.0,31.6666666666667,30.5555555555556,31.6666666666667,30.5555555555556,31.1111111111111,31.1111111111111,32.2222222222222,31.6666666666667,31.6666666666667,31.6666666666667,32.7777777777778,30.0,31.6666666666667,30.0,30.5555555555556,32.7777777777778,31.6666666666667,33.8888888888889,30.0,32.7777777777778,31.1111111111111,32.2222222222222,32.2222222222222,31.1111111111111,32.2222222222222,33.8888888888889,30.5555555555556,19.4444444444444,31.6666666666667,32.2222222222222,28.8888888888889,33.8888888888889,32.2222222222222,32.2222222222222,33.8888888888889,32.2222222222222,31.6666666666667,27.7777777777778,30.5555555555556,35.0,35.0,32.2222222222222,32.7777777777778,35.0,24.4444444444444,19.4444444444444,35.0,18.8888888888889,33.3333333333333,25.0,35.5555555555556,27.7777777777778,20.5555555555556,18.8888888888889,36.1111111111111,21.6666666666667,32.2222222222222,35.0,35.0,21.6666666666667,20.5555555555556,24.4444444444444,21.6666666666667,28.3333333333333,30.5555555555556,19.4444444444444,12.2222222222222,15.5555555555556,26.6666666666667,28.3333333333333,28.8888888888889,20.0,23.3333333333333,28.8888888888889,26.6666666666667,23.8888888888889,28.8888888888889,25.5555555555556,22.7777777777778,38.3333333333333,31.1111111111111,35.5555555555556,22.7777777777778,38.8888888888889,36.6666666666667,27.2222222222222,28.8888888888889,26.1111111111111,25.0,26.1111111111111,28.3333333333333,37.2222222222222,30.5555555555556,32.2222222222222,28.8888888888889,27.7777777777778,23.8888888888889,31.6666666666667,36.6666666666667,30.5555555555556,12.7777777777778,32.7777777777778,30.0,2014.0,9.0,5.0,4.0,248.0,3.0
32.7777777777778,22.7777777777778,29.4444444444444,30.5555555555556,33.3333333333333,32.2222222222222,31.6666666666667,26.1111111111111,32.7777777777778,30.5555555555556,31.1111111111111,32.7777777777778,33.8888888888889,33.3333333333333,31.1111111111111,22.7777777777778,25.5555555555556,35.0,33.8888888888889,29.4444444444444,32.7777777777778,21.6666666666667,29.4444444444444,27.7777777777778,30.0,31.6666666666667,32.2222222222222,32.7777777777778,31.1111111111111,21.6666666666667,30.0,31.1111111111111,32.2222222222222,32.2222222222222,25.5555555555556,21.7777777777778,31.6666666666667,19.4444444444444,32.7777777777778,27.7777777777778,23.3333333333333,30.5555555555556,22.7777777777778,33.8888888888889,33.3333333333333,32.7777777777778,24.4444444444444,23.8888888888889,32.7777777777778,24.4444444444444,32.2222222222222,32.7777777777778,32.7777777777778,22.7777777777778,22.7777777777778,22.2222222222222,32.7777777777778,25.0,21.6666666666667,24.4444444444444,35.0,23.8888888888889,23.8888888888889,23.3333333333333,36.6666666666667,26.6666666666667,36.1111111111111,18.3333333333333,35.0,26.1111111111111,23.8888888888889,27.7777777777778,22.7777777777778,20.0,18.8888888888889,25.0,22.7777777777778,21.6666666666667,25.0,28.3333333333333,30.5555555555556,24.4444444444444,26.1111111111111,25.5555555555556,28.8888888888889,25.5555555555556,30.5555555555556,28.3333333333333,25.5555555555556,40.5555555555556,32.7777777777778,33.8888888888889,25.5555555555556,41.6666666666667,37.7777777777778,31.6666666666667,30.5555555555556,27.2222222222222,28.3333333333333,28.8888888888889,30.0,38.3333333333333,33.3333333333333,32.7777777777778,29.4444444444444,31.1111111111111,22.2222222222222,35.0,33.8888888888889,30.5555555555556,17.2222222222222,32.2222222222222,32.2222222222222,2014.0,9.0,6.0,5.0,249.0,3.0
26.1111111111111,22.7777777777778,23.3333333333333,23.8888888888889,24.4444444444444,26.6666666666667,25.0,20.0,24.4444444444444,27.7777777777778,25.0,27.2222222222222,28.3333333333333,26.1111111111111,23.8888888888889,21.1111111111111,23.3333333333333,26.6666666666667,27.2222222222222,30.0,25.5555555555556,22.2222222222222,31.6666666666667,22.7777777777778,23.8888888888889,31.1111111111111,31.1111111111111,33.3333333333333,29.4444444444444,22.2222222222222,22.7777777777778,27.7777777777778,31.1111111111111,31.1111111111111,23.8888888888889,23.8888888888889,30.0,24.4444444444444,32.2222222222222,25.0,25.0,27.7777777777778,24.4444444444444,33.8888888888889,24.4444444444444,33.3333333333333,26.1111111111111,24.4444444444444,32.7777777777778,26.1111111111111,30.0,33.8888888888889,28.8888888888889,26.1111111111111,24.4444444444444,25.0,30.0,24.4444444444444,26.6666666666667,25.0,30.5555555555556,26.1111111111111,26.1111111111111,23.8888888888889,31.6666666666667,27.7777777777778,27.7777777777778,27.7777777777778,33.3333333333333,30.5555555555556,26.6666666666667,30.5555555555556,26.6666666666667,25.0,22.7777777777778,30.5555555555556,26.6666666666667,28.8888888888889,27.7777777777778,23.3333333333333,29.4444444444444,29.4444444444444,29.4444444444444,27.7777777777778,31.6666666666667,25.0,33.3333333333333,30.5555555555556,29.4444444444444,40.0,32.2222222222222,31.6666666666667,26.6666666666667,41.1111111111111,35.5555555555556,32.7777777777778,31.1111111111111,30.0,29.4444444444444,32.2222222222222,33.3333333333333,38.8888888888889,33.3333333333333,32.2222222222222,29.4444444444444,30.5555555555556,21.6666666666667,30.5555555555556,29.4444444444444,17.2222222222222,16.1111111111111,33.8888888888889,32.7777777777778,2014.0,9.0,7.0,6.0,250.0,3.0
23.8888888888889,20.0,22.2222222222222,20.5555555555556,21.6666666666667,25.5555555555556,22.7777777777778,22.7777777777778,25.0,25.0,25.5555555555556,23.8888888888889,23.8888888888889,22.7777777777778,23.8888888888889,25.5555555555556,26.1111111111111,24.4444444444444,21.6666666666667,26.6666666666667,22.7777777777778,25.5555555555556,29.4444444444444,25.5555555555556,21.6666666666667,32.2222222222222,22.7777777777778,25.5555555555556,30.5555555555556,26.1111111111111,26.6666666666667,31.6666666666667,32.2222222222222,30.5555555555556,25.0,25.0,30.0,24.4444444444444,28.8888888888889,27.7777777777778,25.0,29.4444444444444,26.1111111111111,32.2222222222222,27.7777777777778,32.7777777777778,26.1111111111111,23.3333333333333,32.2222222222222,27.2222222222222,31.6666666666667,33.3333333333333,32.7777777777778,27.7777777777778,21.6666666666667,23.3333333333333,32.7777777777778,23.8888888888889,28.8888888888889,25.0,33.8888888888889,28.8888888888889,32.2222222222222,23.3333333333333,33.8888888888889,27.7777777777778,21.6666666666667,32.2222222222222,34.4444444444444,32.2222222222222,32.2222222222222,32.2222222222222,31.6666666666667,30.5555555555556,28.8888888888889,31.1111111111111,26.6666666666667,27.7777777777778,27.7777777777778,32.2222222222222,25.5555555555556,28.8888888888889,22.7777777777778,26.1111111111111,27.7777777777778,18.8888888888889,30.5555555555556,28.8888888888889,30.0,32.2222222222222,30.5555555555556,27.7777777777778,28.8888888888889,32.7777777777778,30.0,31.6666666666667,26.1111111111111,32.2222222222222,26.1111111111111,29.4444444444444,31.1111111111111,34.4444444444444,31.1111111111111,28.3333333333333,28.3333333333333,22.2222222222222,20.0,24.4444444444444,29.4444444444444,18.8888888888889,15.0,32.2222222222222,32.2222222222222,2014.0,9.0,8.0,0.0,251.0,3.0
23.3333333333333,18.8888888888889,21.6666666666667,17.7777777777778,20.5555555555556,22.7777777777778,21.1111111111111,20.5555555555556,22.2222222222222,23.8888888888889,23.3333333333333,22.7777777777778,24.4444444444444,25.5555555555556,22.2222222222222,24.4444444444444,25.0,25.0,25.5555555555556,25.0,24.4444444444444,24.4444444444444,28.3333333333333,26.1111111111111,25.5555555555556,32.2222222222222,25.0,26.1111111111111,28.3333333333333,25.5555555555556,28.8888888888889,28.8888888888889,31.6666666666667,30.5555555555556,27.7777777777778,23.8888888888889,28.8888888888889,25.0,28.8888888888889,28.8888888888889,25.5555555555556,29.4444444444444,27.2222222222222,31.6666666666667,32.2222222222222,31.1111111111111,27.2222222222222,25.5555555555556,31.6666666666667,22.2222222222222,33.8888888888889,33.8888888888889,33.8888888888889,31.6666666666667,25.0,22.7777777777778,33.8888888888889,23.8888888888889,32.2222222222222,25.5555555555556,35.0,33.8888888888889,24.4444444444444,23.8888888888889,36.6666666666667,14.4444444444444,13.8888888888889,35.0,35.5555555555556,21.6666666666667,25.0,13.3333333333333,35.0,33.3333333333333,33.8888888888889,31.6666666666667,19.4444444444444,23.8888888888889,28.8888888888889,32.7777777777778,21.6666666666667,22.7777777777778,7.77777777777778,28.8888888888889,17.7777777777778,19.4444444444444,22.7777777777778,27.2222222222222,12.7777777777778,33.3333333333333,22.7777777777778,31.6666666666667,25.5555555555556,35.5555555555556,32.7777777777778,25.5555555555556,26.6666666666667,30.0,23.8888888888889,20.5555555555556,32.7777777777778,34.4444444444444,30.5555555555556,31.6666666666667,26.1111111111111,22.7777777777778,21.6666666666667,23.8888888888889,25.5555555555556,18.3333333333333,13.8888888888889,32.2222222222222,25.5555555555556,2014.0,9.0,9.0,1.0,252.0,3.0
25.0,18.8888888888889,22.2222222222222,19.4444444444444,21.1111111111111,23.3333333333333,21.1111111111111,22.2222222222222,22.7777777777778,25.5555555555556,25.0,26.6666666666667,27.7777777777778,26.1111111111111,23.3333333333333,24.4444444444444,26.1111111111111,26.6666666666667,27.7777777777778,28.8888888888889,27.2222222222222,26.1111111111111,31.1111111111111,27.7777777777778,25.0,31.1111111111111,26.1111111111111,29.4444444444444,28.8888888888889,27.2222222222222,29.4444444444444,32.7777777777778,31.1111111111111,33.8888888888889,27.2222222222222,25.0,30.5555555555556,18.3333333333333,30.0,27.7777777777778,25.0,30.0,27.2222222222222,33.3333333333333,31.6666666666667,32.2222222222222,27.7777777777778,26.6666666666667,32.7777777777778,27.2222222222222,33.8888888888889,34.4444444444444,32.7777777777778,30.5555555555556,22.7777777777778,11.6666666666667,33.8888888888889,20.0,30.0,21.6666666666667,35.0,28.8888888888889,20.5555555555556,15.5555555555556,37.7777777777778,13.3333333333333,18.8888888888889,31.6666666666667,36.6666666666667,11.6666666666667,15.0,11.1111111111111,21.6666666666667,26.6666666666667,33.8888888888889,21.6666666666667,19.4444444444444,21.6666666666667,26.6666666666667,32.7777777777778,23.3333333333333,22.2222222222222,5.55555555555556,20.0,23.8888888888889,23.3333333333333,25.5555555555556,22.2222222222222,11.1111111111111,36.1111111111111,26.6666666666667,33.8888888888889,17.7777777777778,37.7777777777778,35.0,24.4444444444444,27.7777777777778,26.6666666666667,18.3333333333333,21.1111111111111,30.5555555555556,36.6666666666667,30.5555555555556,35.5555555555556,28.3333333333333,22.2222222222222,27.7777777777778,25.5555555555556,27.7777777777778,23.3333333333333,13.8888888888889,32.2222222222222,24.4444444444444,2014.0,9.0,10.0,2.0,253.0,3.0
